#Name,"Time","estimated_lead_longi_velocity","estimated_lead_sideslip_angle","estimated_lead_states_ax2","estimated_lead_states_beta2","estimated_lead_states_vx2","estimated_lead_states_wz2","groundtruth_lead_states_ax2","groundtruth_lead_states_beta2","groundtruth_lead_states_vx2","groundtruth_lead_states_wz2"
#Dataset,"C1","C1","C1","C1","C1","C1","C1","C1","C1","C1","C1"
#Unit,"s","m/s","rad","m/s^2","rad","m/s","rad/s","m/s^2","rad","m/s","rad/s"
1.461,0,0,-0.008458456526,6.582614404e-07,-0.009550603678,-0.0003161059382,-0.001074290402,0,3.092443619e-06,8.574149997e-08
1.471,0,0,-0.008458456526,6.582614417e-07,-0.009635188036,-0.0003161059382,-0.001074290402,0,3.092443619e-06,8.574149997e-08
1.481,0,0,-0.008458456526,6.582614381e-07,-0.009719772393,-0.0003161059383,-0.00107447355,0,2.959845864e-06,8.647317311e-08
1.491,0,0,-0.008458456525,6.582614364e-07,-0.009804356751,-0.0003161059383,-0.001074692776,0,2.826033736e-06,8.733015508e-08
1.501,0,0,-0.008458456526,6.582614346e-07,-0.009888941103,-0.0003161059384,-0.001074920316,0,2.691129267e-06,8.826537977e-08
1.511,0,0,-0.008175316847,7.823957748e-07,-0.009734381961,-0.0002656162968,-0.001075122718,0,2.555474875e-06,8.924515123e-08
1.521,0,0,-0.008175316845,7.823957766e-07,-0.00981613488,-0.0002656162968,-0.001075337661,0,2.419247835e-06,9.031675029e-08
1.531,0,0,-0.008175316847,7.823957781e-07,-0.009897887797,-0.0002656162969,-0.00107556026,0,2.282716278e-06,9.144378415e-08
1.541,0,0,-0.008175316849,7.823957798e-07,-0.009979640714,-0.0002656162968,-0.00107580088,0,2.146275958e-06,9.264032431e-08
1.551,0,0,-0.008175316849,7.823957852e-07,-0.01006139363,-0.0002656162969,-0.001076073606,0,2.010237835e-06,9.389591213e-08
1.561,0,0,-0.00817531685,7.823957869e-07,-0.01014314654,-0.0002656162968,-0.00107631974,0,1.874844495e-06,9.517455316e-08
1.571,0,0,-0.007765661605,9.182089173e-07,-0.009876590584,-0.0002162320917,-0.001076545367,0,1.740422909e-06,9.650344683e-08
1.581,0,0,-0.007765661605,9.182089189e-07,-0.009954246906,-0.0002162320916,-0.001076744981,0,1.607355155e-06,9.788953063e-08
1.591,0,0,-0.007765661605,9.182089168e-07,-0.01003190323,-0.0002162320916,-0.001076909106,0,1.476116455e-06,9.929738712e-08
1.601,0,0,-0.007765661604,9.18208915e-07,-0.01010955955,-0.0002162320915,-0.001077041538,0,1.34718787e-06,1.007230921e-07
1.611,0,0,-0.007765661604,9.182089168e-07,-0.01018721587,-0.0002162320915,-0.001077130962,0,1.221008443e-06,1.021492236e-07
1.621,0,0,-0.007765661603,9.18208915e-07,-0.01026487218,-0.0002162320915,-0.001077173549,0,1.098000897e-06,1.035491954e-07
1.631,0,0,-0.007255189101,1.063798277e-06,-0.009907307449,-0.0001702098926,-0.001077193823,0,9.78567745e-07,1.049133374e-07
1.641,0,0,-0.007255189102,1.063798275e-06,-0.009979859007,-0.0001702098926,-0.001077185523,0,8.630912423e-07,1.062167421e-07
1.651,0,0,-0.007255189102,1.063798275e-06,-0.01005241056,-0.0001702098927,-0.001077154006,0,7.519520491e-07,1.074393186e-07
1.661,0,0,-0.007255189103,1.063798275e-06,-0.01012496212,-0.0001702098927,-0.001077108905,0,6.454831661e-07,1.086031148e-07
1.671,0,0,-0.007255189105,1.063798278e-06,-0.01019751367,-0.0001702098927,-0.001077025113,0,5.439141999e-07,1.096964035e-07
1.681,0,0,-0.007255189105,1.063798277e-06,-0.01027006522,-0.0001702098927,-0.001076905543,0,4.474833232e-07,1.107019477e-07
