"Time","camera_rel_pose_dphi","camera_rel_pose_dx","camera_rel_pose_dy","fusion_rel_pose_dphi","fusion_rel_pose_dx","fusion_rel_pose_dy","groundtruth_follow_longi_velocity","groundtruth_lead_longi_velocity","groundtruth_rel_pose_dphi","groundtruth_rel_pose_dx","groundtruth_rel_pose_dy","lidar_rel_pose_dphi","lidar_rel_pose_dx","lidar_rel_pose_dy"
167.891,0.0343329558,3.327012004,0.113296876,0.02366979076,3.381483226,0.1097307082,3.333162901,3.333220616,0.02354806062,3.305919373,0.1079217148,0.03075200989,3.366091638,0.1031103412
167.901,0.0343329558,3.327012004,0.113296876,0.02364474716,3.381480338,0.1099690361,3.333158682,3.333216491,0.02352225482,3.305916796,0.1081505722,0.03075200989,3.366091638,0.1031103412
167.911,0.0343329558,3.327012004,0.113296876,0.023618622,3.381478471,0.1101862445,3.333154562,3.333212461,0.0234961586,3.305914257,0.1083771513,0.03075200989,3.366091638,0.1031103412
167.921,0.0343329558,3.327012004,0.113296876,0.02359291323,3.381475509,0.1104201197,3.33315054,3.333208524,0.02346977945,3.305911756,0.1086014119,0.03075200989,3.366091638,0.1031103412
167.931,0.0343329558,3.327012004,0.113296876,0.02356621738,3.381473363,0.1106327845,3.333146614,3.333204679,0.02344312491,3.305909294,0.1088233144,0.03075200989,3.366091638,0.1031103412
167.941,0.0343329558,3.327012004,0.113296876,0.02353987642,3.381470599,0.1108619796,3.333142785,3.333200926,0.02341620262,3.305906871,0.1090428192,0.03075200989,3.366091638,0.1031103412
167.951,0.009083424441,3.357113189,0.1165398415,0.02351144137,3.381416132,0.1110441552,3.33313905,3.333197263,0.02338902045,3.305904489,0.1092598871,0.02330280113,3.35615755,0.1103169383
167.961,0.009083424441,3.357113189,0.1165398415,0.02348448958,3.381413348,0.1112684197,3.333135409,3.333193689,0.02336158664,3.305902147,0.1094744789,0.02330280113,3.35615755,0.1103169383
167.971,0.009083424441,3.357113189,0.1165398415,0.02345678246,3.381411312,0.1114720665,3.333131861,3.333190202,0.02333390981,3.305899847,0.1096865553,0.02330280113,3.35615755,0.1103169383
167.981,0.009083424441,3.357113189,0.1165398415,0.0234292744,3.381408708,0.1116911817,3.333128405,3.333186802,0.02330599888,3.30589759,0.1098960767,0.02330280113,3.35615755,0.1103169383
167.991,0.009083424441,3.357113189,0.1165398415,0.02340118873,3.381407024,0.1118894699,3.33312504,3.333183488,0.02327786268,3.305895375,0.110103003,0.02330280113,3.35615755,0.1103169383
168.001,0.009083424441,3.357113189,0.1165398415,0.0233731852,3.381404331,0.1121030823,3.333121765,3.333180259,0.02324950961,3.305893204,0.1103072943,0.02330280113,3.35615755,0.1103169383
168.011,0.02570399624,3.329715517,0.1147893568,0.02334218014,3.381350586,0.1122138191,3.333118579,3.333177114,0.02322094733,3.305891077,0.1105089107,0.02362129425,3.356130491,0.1101616624
168.021,0.02570399624,3.329715517,0.1147893568,0.02331372434,3.381348167,0.1124212596,3.333115482,3.333174054,0.02319218258,3.305888995,0.1107078133,0.02362129425,3.356130491,0.1101616624
168.031,0.02570399624,3.329715517,0.1147893568,0.02328485755,3.381346655,0.1126098795,3.333112471,3.333171078,0.02316322121,3.305886958,0.1109039648,0.02362129425,3.356130491,0.1101616624
168.041,0.02570399624,3.329715517,0.1147893568,0.02325596335,3.381344169,0.1128115361,3.333109547,3.333168186,0.02313406822,3.305884967,0.1110973306,0.02362129425,3.356130491,0.1101616624
168.051,0.02570399624,3.329715517,0.1147893568,0.02322670001,3.381342467,0.1129949605,3.333106707,3.333165376,0.02310472795,3.305883023,0.1112878783,0.02362129425,3.356130491,0.1101616624
168.061,0.02570399624,3.329715517,0.1147893568,0.02319738483,3.381340227,0.1131907429,3.333103953,3.333162649,0.02307520428,3.305881125,0.1114755791,0.02362129425,3.356130491,0.1101616624
168.071,0.01641717375,3.311303781,0.1164578626,0.02316952476,3.381297859,0.1134910131,3.333101281,3.333160002,0.02304550079,3.305879275,0.1116604069,0.01862783937,3.362455915,0.116361194
168.081,0.01641717375,3.311303781,0.1164578626,0.0231397975,3.381295581,0.113681552,3.333098691,3.333157435,0.02301562086,3.305877471,0.1118423382,0.01862783937,3.362455915,0.116361194
168.091,0.01641717375,3.311303781,0.1164578626,0.02310991601,3.381294052,0.1138540014,3.333096183,3.333154946,0.0229855678,3.305875715,0.1120213525,0.01862783937,3.362455915,0.116361194
168.101,0.01641717375,3.311303781,0.1164578626,0.02307983773,3.381292014,0.1140382498,3.333093756,3.333152534,0.02295534483,3.305874007,0.1121974308,0.01862783937,3.362455915,0.116361194
168.111,0.01641717375,3.311303781,0.1164578626,0.02304960203,3.381290831,0.1142052049,3.333091407,3.333150198,0.02292495516,3.305872347,0.1123705562,0.01862783937,3.362455915,0.116361194
168.121,0.01641717375,3.311303781,0.1164578626,0.02301917591,3.381288733,0.114383182,3.333089137,3.333147936,0.02289440193,3.305870734,0.112540713,0.01862783937,3.362455915,0.116361194
168.131,0.01974903119,3.339267655,0.1210503512,0.02298939025,3.381244905,0.1146191118,3.333086945,3.333145748,0.02286368821,3.30586917,0.1127078867,0.01966861575,3.361401837,0.1163386456
168.141,0.01974903119,3.339267655,0.1210503512,0.02295861041,3.381243071,0.1147912783,3.333084829,3.333143632,0.02283281702,3.305867654,0.1128720636,0.01966861575,3.361401837,0.1163386456
168.151,0.01974903119,3.339267655,0.1210503512,0.02292777062,3.381242098,0.1149471241,3.333082788,3.333141587,0.02280179129,3.305866186,0.1130332309,0.01966861575,3.361401837,0.1163386456
168.161,0.01974903119,3.339267655,0.1210503512,0.02289667592,3.381240221,0.1151128532,3.333080822,3.333139612,0.02277061369,3.305864766,0.1131913765,0.01966861575,3.361401837,0.1163386456
168.171,0.01974903119,3.339267655,0.1210503512,0.02286551929,3.381239006,0.115262951,3.33307893,3.333137707,0.02273928649,3.305863395,0.1133464893,0.01966861575,3.361401837,0.1163386456
168.181,0.01974903119,3.339267655,0.1210503512,0.02283411316,3.381237368,0.1154222466,3.33307711,3.333135871,0.02270781145,3.305862073,0.113498559,0.01966861575,3.361401837,0.1163386456
168.191,0.01974903119,3.339267655,0.1210503512,0.02280760181,3.381224573,0.1159172197,3.333075361,3.333134103,0.02267618978,3.305860799,0.1136475769,0.006577535382,3.377756466,0.1244882565
168.201,0.01974903119,3.339267655,0.1210503512,0.02277581832,3.381222831,0.1160723437,3.333073684,3.333132402,0.02264442229,3.305859573,0.1137935356,0.006577535382,3.377756466,0.1244882565
168.211,0.01974903119,3.339267655,0.1210503512,0.02274419446,3.381221885,0.1162099702,3.333072076,3.333130768,0.02261250951,3.305858396,0.1139364296,0.006577535382,3.377756466,0.1244882565
168.221,0.01974903119,3.339267655,0.1210503512,0.02271216851,3.381220425,0.1163581868,3.333070537,3.3331292,0.0225804518,3.305857267,0.1140762551,0.006577535382,3.377756466,0.1244882565
168.231,0.01974903119,3.339267655,0.1210503512,0.02268016436,3.381219749,0.1164904049,3.333069065,3.333127696,0.02254824951,3.305856187,0.1142130098,0.006577535382,3.377756466,0.1244882565
168.241,0.01974903119,3.339267655,0.1210503512,0.02264785629,3.381218219,0.1166320066,3.333067661,3.333126255,0.02251590315,3.305855155,0.1143466932,0.006577535382,3.377756466,0.1244882565
168.251,0.01974903119,3.339267655,0.1210503512,0.02261948788,3.38120443,0.1170600319,3.333066322,3.333124875,0.02248341359,3.305854171,0.1144773057,0.00736815293,3.376916922,0.1244656545
168.261,0.01974903119,3.339267655,0.1210503512,0.02258684174,3.381203157,0.1171969568,3.333065049,3.333123556,0.02245078194,3.305853236,0.1146048488,0.00736815293,3.376916922,0.1244656545
168.271,0.01974903119,3.339267655,0.1210503512,0.02255434917,3.381202632,0.1173168014,3.333063839,3.333122296,0.02241800945,3.305852349,0.1147293244,0.00736815293,3.376916922,0.1244656545
168.281,0.01974903119,3.339267655,0.1210503512,0.02252146216,3.38120126,0.1174468352,3.333062694,3.333121095,0.0223850972,3.30585151,0.1148507346,0.00736815293,3.376916922,0.1244656545
168.291,0.01974903119,3.339267655,0.1210503512,0.02248861768,3.38120066,0.1175610958,3.33306161,3.333119953,0.02235204592,3.305850719,0.1149690822,0.00736815293,3.376916922,0.1244656545
168.301,0.01974903119,3.339267655,0.1210503512,0.02245545914,3.381199578,0.1176844735,3.333060588,3.333118868,0.02231885586,3.305849976,0.1150843702,0.00736815293,3.376916922,0.1244656545
168.311,0.02547978724,3.334031058,0.1217428101,0.02242533332,3.381185459,0.118052295,3.333059627,3.333117841,0.02228552675,3.305849281,0.1151966026,0.008036536128,3.376170147,0.1244451826
168.321,0.02547978724,3.334031058,0.1217428101,0.0223918469,3.381184365,0.1181707619,3.333058725,3.33311687,0.02225205784,3.305848634,0.1153057845,0.008036536128,3.376170147,0.1244451826
168.331,0.02547978724,3.334031058,0.1217428101,0.02235851622,3.381183912,0.1182727754,3.333057882,3.333115956,0.02221844801,3.305848035,0.1154119226,0.008036536128,3.376170147,0.1244451826
168.341,0.02547978724,3.334031058,0.1217428101,0.02232479514,3.381183046,0.1183843722,3.333057097,3.333115098,0.02218469587,3.305847483,0.1155150248,0.008036536128,3.376170147,0.1244451826
168.351,0.02547978724,3.334031058,0.1217428101,0.02229110878,3.381182947,0.1184808339,3.333056369,3.333114295,0.0221507999,3.305846979,0.1156151007,0.008036536128,3.376170147,0.1244451826
168.361,0.02547978724,3.334031058,0.1217428101,0.0222571193,3.381182013,0.1185858317,3.333055697,3.333113547,0.02211675848,3.305846522,0.1157121612,0.008036536128,3.376170147,0.1244451826
168.371,0.0147360645,3.351951007,0.1248112486,0.02222553672,3.381168211,0.1189011696,3.33305508,3.333112851,0.02208256997,3.305846112,0.1158062185,0.009060203947,3.376119797,0.1244541022
168.381,0.0147360645,3.351951007,0.1248112486,0.02219122167,3.381167523,0.1190011219,3.333054517,3.333112209,0.02204823272,3.305845748,0.1158972857,0.009060203947,3.376119797,0.1244541022
168.391,0.0147360645,3.351951007,0.1248112486,0.02215699663,3.381167632,0.1190855335,3.333054008,3.333111618,0.02201374504,3.305845432,0.1159853766,0.009060203947,3.376119797,0.1244541022
168.401,0.0147360645,3.351951007,0.1248112486,0.02212243198,3.381166882,0.1191787922,3.333053552,3.333111078,0.02197910522,3.305845162,0.1160705055,0.009060203947,3.376119797,0.1244541022
168.411,0.0147360645,3.351951007,0.1248112486,0.02208782975,3.381166784,0.1192577159,3.333053147,3.333110589,0.02194431147,3.305844938,0.1161526873,0.009060203947,3.376119797,0.1244541022
168.421,0.0147360645,3.351951007,0.1248112486,0.02205297933,3.381166284,0.1193445477,3.333052793,3.33311015,0.02190936198,3.30584476,0.116231937,0.009060203947,3.376119797,0.1244541022
168.431,0.02361822075,3.345227672,0.1254399556,0.02202005711,3.381152579,0.119613316,3.333052489,3.33310976,0.02187425485,3.305844628,0.11630827,0.01031065529,3.375589778,0.1244477397
168.441,0.02361822075,3.345227672,0.1254399556,0.0219848657,3.381152119,0.1196951218,3.333052234,3.333109418,0.02183898808,3.305844542,0.116381702,0.01031065529,3.375589778,0.1244477397
168.451,0.02361822075,3.345227672,0.1254399556,0.02194966124,3.381152145,0.1197621599,3.333052028,3.333109122,0.02180355941,3.3058445,0.1164522495,0.01031065529,3.375589778,0.1244477397
168.461,0.02361822075,3.345227672,0.1254399556,0.02191419317,3.381151859,0.1198374976,3.333051869,3.333108873,0.02176796599,3.305844504,0.1165199297,0.01031065529,3.375589778,0.1244477397
168.471,0.02361822075,3.345227672,0.1254399556,0.02187861491,3.381152149,0.1198990189,3.333051756,3.333108672,0.0217322043,3.305844553,0.1165847609,0.01031065529,3.375589778,0.1244477397
168.481,0.02361822075,3.345227672,0.1254399556,0.02184284356,3.381151706,0.1199681065,3.33305169,3.333108518,0.02169627024,3.305844647,0.116646761,0.01031065529,3.375589778,0.1244477397
168.491,0.0403120099,3.335550673,0.1287298944,0.02180851692,3.381138167,0.120195982,3.333051669,3.333108411,0.0216601594,3.305844785,0.1167059485,0.01099499724,3.375575495,0.1244544155
168.501,0.0403120099,3.335550673,0.1287298944,0.0217723854,3.381138018,0.1202600935,3.333051691,3.333108352,0.02162386728,3.305844967,0.1167623427,0.01099499724,3.375575495,0.1244544155
168.511,0.0403120099,3.335550673,0.1287298944,0.0217361284,3.381138652,0.1203102473,3.333051758,3.333108342,0.02158738949,3.305845193,0.1168159641,0.01099499724,3.375575495,0.1244544155
168.521,0.0403120099,3.335550673,0.1287298944,0.02169969041,3.381138444,0.120368151,3.333051866,3.333108468,0.02156660976,3.339170098,0.1175254656,0.01099499724,3.375575495,0.1244544155
168.531,0.0403120099,3.335550673,0.1287298944,0.02166296797,3.381138883,0.1204130967,3.333052017,3.333108468,0.02151386025,3.305845773,0.1169149766,0.01099499724,3.375575495,0.1244544155
168.541,0.0403120099,3.335550673,0.1287298944,0.02162617623,3.381138925,0.1204651072,3.333052209,3.333108603,0.02147680095,3.305846126,0.1169604133,0.01099499724,3.375575495,0.1244544155
168.551,0.0403120099,3.335550673,0.1287298944,0.02159028382,3.381126298,0.1206577959,3.333052441,3.333108787,0.02143953966,3.305846521,0.1170031675,0.01148957395,3.375563101,0.1244591637
168.561,0.0403120099,3.335550673,0.1287298944,0.02155306444,3.38112635,0.1207051794,3.333052712,3.333109018,0.02140207123,3.305846957,0.1170432624,0.01148957395,3.375563101,0.1244591637
168.571,0.0403120099,3.335550673,0.1287298944,0.02151556166,3.381126941,0.1207387737,3.333053022,3.333109298,0.02136438906,3.305847434,0.1170807216,0.01148957395,3.375563101,0.1244591637
168.581,0.0403120099,3.335550673,0.1287298944,0.02147798977,3.381127192,0.1207802429,3.333053371,3.333109626,0.0213264847,3.30584795,0.1171155705,0.01148957395,3.375563101,0.1244591637
168.591,0.0403120099,3.335550673,0.1287298944,0.02144000634,3.381128111,0.1208087349,3.333053756,3.333110002,0.02128834774,3.305848506,0.117147837,0.01148957395,3.375563101,0.1244591637
168.601,0.0403120099,3.335550673,0.1287298944,0.02140204439,3.381128256,0.1208445553,3.333054179,3.333110427,0.02124996595,3.305849101,0.117177553,0.01148957395,3.375563101,0.1244591637
168.611,0.009005305675,3.357187604,0.1256317401,0.02136459246,3.38111571,0.12100685,3.333054637,3.333110899,0.02121132574,3.305849734,0.1172047548,0.01182185207,3.375562627,0.1244626429
168.621,0.009005305675,3.357187604,0.1256317401,0.02132615869,3.381116108,0.121038243,3.33305513,3.333111418,0.02117241259,3.305850403,0.1172294839,0.01182185207,3.375562627,0.1244626429
168.631,0.009005305675,3.357187604,0.1256317401,0.02128713049,3.381117241,0.1210563107,3.333055657,3.333111983,0.02113321148,3.305851109,0.1172517864,0.01182185207,3.375562627,0.1244626429
168.641,0.009005305675,3.357187604,0.1256317401,0.02124824834,3.381117548,0.1210823755,3.333056219,3.333112594,0.02109370696,3.30585185,0.1172717128,0.01182185207,3.375562627,0.1244626429
168.651,0.009005305675,3.357187604,0.1256317401,0.02120845273,3.381118472,0.1210960389,3.333056813,3.33311325,0.02105388327,3.305852625,0.1172893173,0.01182185207,3.375562627,0.1244626429
168.661,0.009005305675,3.357187604,0.1256317401,0.0211690212,3.381119002,0.1211173662,3.333057439,3.33311395,0.02101372428,3.305853431,0.1173046567,0.01182185207,3.375562627,0.1244626429
168.671,0.009005305675,3.357187604,0.1256317401,0.02112939002,3.381107178,0.1212550159,3.333058098,3.333114692,0.02097321357,3.305854269,0.1173177904,0.01199460004,3.37557131,0.1244647806
168.681,0.009005305675,3.357187604,0.1256317401,0.02108931272,3.381107643,0.1212728299,3.333058787,3.333115477,0.02093233433,3.305855137,0.1173287792,0.01199460004,3.37557131,0.1244647806
168.691,0.009005305675,3.357187604,0.1256317401,0.02104823703,3.381108725,0.121276168,3.333059507,3.333116303,0.0208910694,3.305856032,0.1173376856,0.01199460004,3.37557131,0.1244647806
168.701,0.009005305675,3.357187604,0.1256317401,0.0210075819,3.38110939,0.1212893131,3.333060256,3.333117168,0.02084940122,3.305856954,0.1173445728,0.01199460004,3.37557131,0.1244647806
168.711,0.009005305675,3.357187604,0.1256317401,0.02096536513,3.381110877,0.1212894165,3.333061034,3.333118072,0.02080731184,3.305857901,0.1173495052,0.01199460004,3.37557131,0.1244647806
168.721,0.009005305675,3.357187604,0.1256317401,0.02092395081,3.381111463,0.1212989411,3.33306184,3.333119014,0.02076478301,3.305858871,0.117352548,0.01199460004,3.37557131,0.1244647806
168.731,0.009005305675,3.357187604,0.1256317401,0.02088178898,3.381099659,0.1214158375,3.333062675,3.333119991,0.02072179619,3.305859864,0.117353767,0.01201771285,3.375577514,0.1244652523
168.741,0.009005305675,3.357187604,0.1256317401,0.02083958641,3.381100429,0.1214224766,3.333063536,3.333121003,0.02067833248,3.305860877,0.1173532288,0.01201771285,3.375577514,0.1244652523
168.751,0.009005305675,3.357187604,0.1256317401,0.02079552318,3.381102008,0.1214137185,3.333064424,3.333122047,0.02063437248,3.305861908,0.1173510003,0.01201771285,3.375577514,0.1244652523
168.761,0.009005305675,3.357187604,0.1256317401,0.0207524624,3.381102658,0.1214171541,3.333065337,3.333123123,0.02058989642,3.305862957,0.117347149,0.01201771285,3.375577514,0.1244652523
168.771,0.009005305675,3.357187604,0.1256317401,0.02070711837,3.381103954,0.1214053445,3.333066275,3.333124226,0.02054488755,3.305864021,0.1173417418,0.01201771285,3.375577514,0.1244652523
168.781,0.009005305675,3.357187604,0.1256317401,0.02066306158,3.381104767,0.1214063006,3.333067238,3.333125356,0.02049933657,3.305865098,0.1173348428,0.01201771285,3.375577514,0.1244652523
168.791,0.009005305675,3.357187604,0.1256317401,0.02061764255,3.381093514,0.1215071325,3.333068224,3.333126511,0.02045323611,3.305866188,0.1173265097,0.01190291348,3.37559653,0.1244647447
168.801,0.009005305675,3.357187604,0.1256317401,0.02057261641,3.381094171,0.1215059641,3.333069234,3.33312769,0.02040657796,3.305867288,0.1173167924,0.01190291348,3.37559653,0.1244647447
168.811,0.009005305675,3.357187604,0.1256317401,0.02052521604,3.381095642,0.1214855853,3.333070266,3.333128893,0.02035935181,3.305868398,0.1173057337,0.01190291348,3.37559653,0.1244647447
168.821,0.009005305675,3.357187604,0.1256317401,0.02047916067,3.381096498,0.1214818995,3.33307132,3.333130116,0.02031154641,3.305869515,0.1172933707,0.01190291348,3.37559653,0.1244647447
168.831,0.009005305675,3.357187604,0.1256317401,0.02043094358,3.381098186,0.1214566311,3.333072395,3.333131359,0.02026315176,3.30587064,0.1172797374,0.01190291348,3.37559653,0.1244647447
168.841,0.009005305675,3.357187604,0.1256317401,0.02038392726,3.381098863,0.1214499373,3.333073491,3.333132619,0.02021415773,3.305871772,0.1172648651,0.01190291348,3.37559653,0.1244647447
