"Time","estimated_follow_longi_velocity","estimated_follow_sideslip_angle","estimated_lead_longi_velocity","estimated_lead_sideslip_angle","groundtruth_follow_longi_velocity","groundtruth_follow_sideslip_angle","groundtruth_lead_longi_velocity","groundtruth_lead_sideslip_angle"
2.821,0.3204046021,0,0.290732778,0,0.3455794736,0,0.3455794734,0
2.831,0.3338249006,0,0.3128996763,0,0.3587568835,0,0.3587568833,0
2.841,0.3474709333,0,0.3128996763,0,0.3721604267,0,0.3721604264,0
2.851,0.3603402884,0,0.3413616411,0,0.3857793391,0,0.3857793388,0
2.861,0.3744038306,0,0.3413616411,0,0.3996007512,0,0.3996007508,0
2.871,0.3886539324,0,0.3707703511,0,0.4136050728,0,0.4136050723,0
2.881,0.4030645658,0,0.3707703511,0,0.4277680451,0,0.4277680445,0
2.891,0.4164770624,0,0.4008043305,0,0.442071689,0,0.4420716883,0
2.901,0.4311481903,0,0.4008043305,0,0.4565005005,0,0.4565004998,0
2.911,0.4459245176,0,0.427149353,0,0.4710370714,0,0.4710370706,0
2.921,0.4607865696,0,0.427149353,0,0.4856615219,0,0.4856615209,0
2.931,0.4744300745,0,0.4511079938,0,0.5003521393,0,0.5003521383,0
2.941,0.4893968125,0,0.4511079938,0,0.5150848232,0,0.5150848222,0
2.951,0.5043704467,0,0.484005196,0,0.5298028078,0,0.5298028069,0
2.961,0.5192575836,0.000212980749,0.484005196,0,0.5444187457,0,0.5444187447,0
2.971,0.5337861418,0.0001451487082,0.5116416959,0,0.5588769515,0,0.5588769287,0
2.981,0.5483211497,0.0001349347834,0.5116416959,0,0.5732043812,0,0.573204177,0
2.991,0.5627612399,9.749072627e-05,0.539469276,0.0002059458644,0.5874906254,0,0.5874903762,0
3.001,0.5771784825,9.60872074e-05,0.539469276,0.0002059458644,0.6017731168,0,0.6017728598,0
3.011,0.5908774837,0.0001051614715,0.5710691377,0.0001010346527,0.6160575379,0,0.6160572792,0
3.021,0.6052822944,0.00011141213,0.5710691377,0.0001010346527,0.6303441748,0,0.6303439153,0
3.031,0.6196844032,0.0001126536669,0.5984420194,0.0001257624582,0.6446325146,0,0.6446322545,0
3.041,0.6340853198,0.0001115440386,0.5984420194,0.0001257624582,0.6589219618,0,0.6589217011,0
3.051,0.647194217,0.0001096174278,0.6275150488,0.0001284777181,0.6732119412,0,0.6732116799,0
3.061,0.6615971238,0.0001074828876,0.6275150488,0.0001284777181,0.6875019088,0,0.6875016469,0
3.071,0.6760031461,0.0001051739835,0.654878607,0.0001177334853,0.7017913508,0,0.7017910884,0
3.081,0.6904136311,0.0001029279023,0.654878607,0.0001177334853,0.7160797645,0,0.7160795018,0
3.091,0.7033535483,0.0001026873596,0.6822927419,0.0001116670446,0.7303664882,0,0.7303662258,0
3.101,0.7177785862,0.0001034021681,0.6822927419,0.0001116670446,0.7446511647,0,0.7446509022,0
3.111,0.732212539,0.0001017655798,0.7183553326,0.0001147192384,0.7589333168,0,0.7589330531,0
3.121,0.74665694,9.688179678e-05,0.7183553326,0.0001147192384,0.7732126043,0,0.7732123402,0
3.131,0.7596315111,9.245225367e-05,0.7399062082,9.075229651e-05,0.7874887867,0,0.7874885224,0
3.141,0.77409801,8.837290758e-05,0.7399062082,9.075229651e-05,0.8017615998,0,0.8017613355,0
3.151,0.7885763852,8.421304268e-05,0.7673815789,8.323155546e-05,0.8160307877,0,0.8160305234,0
3.161,0.8030674735,7.983493628e-05,0.7673815789,8.323155546e-05,0.8302960787,0,0.8302958145,0
3.171,0.8161939728,7.541778498e-05,0.7949378766,6.913554753e-05,0.8445572398,0,0.8445569759,0
3.181,0.8307124628,7.117432562e-05,0.7949378766,6.913554753e-05,0.8588140788,0,0.8588138153,0
3.191,0.8452453594,6.712865161e-05,0.8239607581,5.354344191e-05,0.8730664434,0,0.8730661806,0
3.201,0.8597929534,6.332475015e-05,0.8239607581,5.354344191e-05,0.8873142229,0,0.8873139609,0
3.211,0.8731598284,5.782552311e-05,0.8574467582,3.680332287e-05,0.9015573763,0,0.9015571151,0
3.221,0.8877352998,5.158293607e-05,0.8574467582,3.680332287e-05,0.9157958973,0,0.9157956372,0
3.231,0.9023251034,4.658568478e-05,0.8749223684,2.480912376e-05,0.9300298128,0,0.9300295544,0
3.241,0.9169280158,4.580485968e-05,0.8749223684,2.480912376e-05,0.944259204,0,0.9442589475,0
3.251,0.9306487951,4.530900144e-05,0.90898521,3.595947771e-06,0.9584841602,0,0.9584839061,0
3.261,0.9452787427,4.388035601e-05,0.90898521,3.595947771e-06,0.9727047866,0,0.9727045349,0
3.271,0.9599218959,4.096227489e-05,0.93823163,-1.517671646e-06,0.9869212037,0,0.9869209548,0
3.281,0.9745777259,3.661838889e-05,0.93823163,-1.517671646e-06,1.001133546,0,1.0011333,0
3.291,0.9887122185,3.128203438e-05,0.9669142999,-1.665000208e-05,1.015341962,-0.002304471442,1.015341719,-0.002345383647
3.301,1.003391433,2.547552886e-05,0.9669142999,-1.665000208e-05,1.02954661,-0.002204372548,1.029546372,-0.002247873894
3.311,1.018081265,1.957083585e-05,0.9962615739,-3.779514932e-05,1.043747663,-0.002103138213,1.043747429,-0.002149486375
3.321,1.032780874,1.372311551e-05,0.9962615739,-3.779514932e-05,1.057945333,-0.002001138804,1.057945105,-0.00205054537
3.331,1.046906357,7.876356748e-06,1.026517167,-6.364585775e-05,1.072139817,-0.001898707873,1.072139594,-0.001951278645
3.341,1.061623048,1.810469548e-06,1.026517167,-6.364585775e-05,1.086331311,-0.001796104342,1.086331094,-0.001851894594
3.351,1.076347162,-4.659261336e-06,1.060363767,-9.185120423e-05,1.10052002,-0.001693513543,1.100519809,-0.00175261315
3.361,1.091077924,-1.169058562e-05,1.060363767,-9.185120423e-05,1.114706158,-0.001591076374,1.114705954,-0.001653641768
3.371,1.105257436,-1.933646089e-05,1.086269056,-0.0001074800684,1.128889948,-0.001488909996,1.12888975,-0.001555146153
3.381,1.119999122,-2.756194366e-05,1.086269056,-0.0001074800684,1.143071617,-0.001387139674,1.143071427,-0.001457259996
3.391,1.134745074,-3.636991175e-05,1.111324927,-0.0001308059108,1.157251397,-0.001285850973,1.157251214,-0.001360051331
3.401,1.149494492,-4.584358719e-05,1.111324927,-0.0001308059108,1.171429524,-0.001185082036,1.171429348,-0.00126354768
3.411,1.163740249,-5.608660161e-05,1.149104721,-0.0001941070553,1.185606234,-0.001084774935,1.185606066,-0.001167681896
3.421,1.178494218,-6.747295448e-05,1.149104721,-0.0001941070553,1.199781766,-0.0009848239387,1.199781605,-0.001072344122
3.431,1.193249287,-7.989818424e-05,1.178612664,-0.0002186946272,1.213956357,-0.0008852333374,1.213956202,-0.0009775348753
3.441,1.208004695,-9.316441987e-05,1.178612664,-0.0002186946272,1.228130241,-0.0007860843376,1.228130092,-0.0008833333593
3.451,1.222252887,-0.0001058240604,1.201769186,-0.0002424585611,1.242354373,-0.0006874692818,1.242351888,-0.000789835764
3.461,1.23716705,-7.814996098e-05,1.201769186,-0.0002424585611,1.256525695,-0.0005927657805,1.256528122,-0.0007002649983
3.471,1.251786219,-0.0001362752714,1.237556093,-0.0002353750925,1.270654929,-0.0004982882976,1.270656064,-0.0006108967663
3.481,1.266443504,-0.000172869704,1.237556093,-0.0002353750925,1.284849593,-0.0004022692083,1.284850512,-0.0005197219143
3.491,1.280717308,-0.0001733375755,1.261726768,-0.0003347025872,1.29886958,-0.0003058565098,1.298867891,-0.0004281073872
3.501,1.294712618,-0.0001415050308,1.261726768,-0.0003347025872,1.312274876,-0.0002170276917,1.312273252,-0.0003442704132
3.511,1.308680504,-0.000143246372,1.287946539,-0.0003732045137,1.325688972,-0.000137362934,1.325686743,-0.000269780285
3.521,1.322471116,-0.0001395354015,1.287946539,-0.0003732045137,1.338907879,-6.416316404e-05,1.338905154,-0.0002019524089
3.531,1.336055797,-0.0001305883069,1.315761767,-0.0003443273413,1.351998181,5.391869464e-06,1.351994924,-0.0001380520157
3.541,1.34952311,-0.0001291302651,1.315761767,-0.0003443273413,1.364939665,7.294959103e-05,1.364935856,-7.641910424e-05
3.551,1.362828267,-0.0001291109996,1.342868088,-0.0003510915064,1.377740343,0.0001389664345,1.377735967,-1.655978704e-05
3.561,1.375973594,-0.0001306149377,1.342868088,-0.0003510915064,1.390398985,0.0002031811158,1.390394029,4.129803085e-05
3.571,1.388211564,-0.0001319201674,1.366387287,-0.0003612014358,1.402917685,0.0002650408367,1.402912138,9.639765425e-05
3.581,1.401041973,-0.0001329953355,1.366387287,-0.0003612014358,1.415297519,0.0003238983113,1.415291366,0.0001474381064
3.591,1.413717801,-0.0001339559849,1.392265271,-0.0003816148647,1.427540588,0.0003795314517,1.427533815,0.0001940508021
3.601,1.426240942,-0.0001352860715,1.392265271,-0.0003816148647,1.43964832,0.0004320332542,1.439640919,0.0002364038697
3.611,1.437657611,-0.0001372277582,1.420655592,-0.0004123149275,1.451622572,0.0004815882995,1.451614526,0.000274922905
3.621,1.449884764,-0.0001398234561,1.420655592,-0.0004123149275,1.463465981,0.0005283507328,1.463457285,0.000310022217
3.631,1.461968054,-0.0001428548438,1.441614485,-0.0004266224069,1.475180036,0.0005724075819,1.475170681,0.0003419501065
3.641,1.473911396,-0.0001461397825,1.441614485,-0.0004266224069,1.48676789,0.0006137811614,1.486757865,0.0003707754953
3.651,1.484581104,-0.000149498729,1.469607533,-0.0004880154217,1.498231452,0.000652456405,1.498220758,0.000396452637
3.661,1.49625385,-0.0001528322932,1.469607533,-0.0004880154217,1.509573824,0.0006884175076,1.509562448,0.0004188978278
3.671,1.507796026,-0.0001559487924,1.493030686,-0.0005262349543,1.520797342,0.0007216744303,1.520785286,0.0004380485885
3.681,1.519212743,-0.0001588204838,1.493030686,-0.0005262349543,1.531905276,0.0007522193421,1.531892531,0.0004538903802
3.691,1.529235434,-0.0001614330899,1.509416039,-0.0005550647371,1.542899977,0.0007800435859,1.542886545,0.0004664520559
3.701,1.540411686,-0.0001638304037,1.509416039,-0.0005550647371,1.553785044,0.0008051404643,1.5537709,0.0004757325977
3.711,1.551474329,-0.0001664267517,1.540707584,-0.000655728667,1.564562896,0.000827382627,1.564548032,0.0004816438248
3.721,1.562427023,-0.0001692285064,1.540707584,-0.000655728667,1.575237018,0.0008468375952,1.57522145,0.0004842728352
3.731,1.571925194,-0.0001718273876,1.5571957,-0.0006789573681,1.585810553,0.0008636448405,1.585794312,0.0004836880061
3.741,1.582671787,-0.0001731577837,1.5571957,-0.0006789573681,1.596286255,0.0008779255476,1.596269332,0.0004800354896
3.751,1.593321315,-0.0001734926624,1.5808804,-0.0007472393652,1.60666789,0.00088961595,1.606650274,0.0004732558041
3.761,1.603878056,-0.0001730499263,1.5808804,-0.0007472393652,1.616958632,0.0008987060069,1.616940322,0.0004633350137
3.771,1.612979709,-0.0001720088929,1.597759853,-0.0007807548745,1.627161489,0.0009052486137,1.627142482,0.0004503341289
3.781,1.62336328,-0.0001705796727,1.597759853,-0.0007807548745,1.637279995,0.0009093456295,1.637260296,0.0004343681178
3.791,1.633666798,-0.0001687409318,1.614494267,-0.0008179741905,1.64731744,0.0009111178456,1.647297054,0.0004155710958
3.801,1.643894453,-0.0001665592122,1.614494267,-0.0008179741905,1.657277175,0.0009106762649,1.657256106,0.0003940649263
3.811,1.652721873,-0.0001640169755,1.636958879,-0.0008918136941,1.667162225,0.0009081091223,1.667140474,0.000369945345
3.821,1.662809563,-0.0001611170193,1.636958879,-0.0008918136941,1.676976128,0.0009034843911,1.676953703,0.0003432857121
3.831,1.672833402,-0.0001577187172,1.659208711,-0.0009462829331,1.686722163,0.0008968618227,1.686699069,0.0003141506858
3.841,1.682797335,-0.0001538465428,1.659208711,-0.0009462829331,1.696403649,0.0008883043207,1.696379891,0.0002826095565
3.851,1.691467405,-0.0001495106071,1.677990659,-0.000991494238,1.706023298,0.0008778860108,1.705998878,0.0002487451315
3.861,1.701319104,-0.0001447397579,1.677990659,-0.000991494238,1.715579438,0.0008656986895,1.715554357,0.0002126588499
3.871,1.711115987,-0.0001394826441,1.695784896,-0.001030870341,1.725075716,0.0008518360501,1.725049984,0.0001744581952
3.881,1.720861903,-0.0001337916474,1.695784896,-0.001030870341,1.73451548,0.000836394747,1.734489105,0.0001342548636
3.891,1.72945976,-0.0001276803975,1.715273274,-0.001079199287,1.74390213,0.0008194679111,1.74387512,9.215737871e-05
3.901,1.739115031,-0.0001211826342,1.715273274,-0.001079199287,1.753239039,0.0008011445082,1.753211401,4.826980734e-05
3.911,1.748730218,-0.0001142452992,1.738454529,-0.00113292455,1.762529528,0.0007815072366,1.762501271,2.695268135e-06
3.921,1.758308665,-0.0001069191196,1.738454529,-0.00113292455,1.771776873,0.0007606336239,1.771748007,-4.446041696e-05
3.931,1.76689009,-9.923593741e-05,1.751011462,-0.001152005999,1.780984286,0.0007386186475,1.780954817,-9.308700212e-05
3.941,1.776404471,-9.123418089e-05,1.751011462,-0.001152005999,1.790154791,0.0007155665755,1.790124732,-0.0001430700345
3.951,1.785891529,-8.289238878e-05,1.771974811,-0.001198963886,1.799291694,0.0006915779754,1.799261055,-0.0001942917656
3.961,1.795354117,-7.424262701e-05,1.771974811,-0.001198963886,1.808398073,0.0006667465908,1.808366864,-0.0002466329862
3.971,1.803971452,-6.531077381e-05,1.790990419,-0.001235151884,1.817476959,0.000641161758,1.817445191,-0.0002999739162
3.981,1.81339347,-5.612853447e-05,1.790990419,-0.001235151884,1.826531332,0.0006149119049,1.826499017,-0.0003541942061
3.991,1.822799178,-4.67034833e-05,1.808908575,-0.001262833067,1.835564118,0.000588086729,1.835531269,-0.0004091726998
4.001,1.83219109,-3.707904338e-05,1.808908575,-0.001262833067,1.844578188,0.0005607776732,1.844544817,-0.0004647876101
4.011,1.840874593,-2.728869883e-05,1.831622501,-0.001302680203,1.85357635,0.0005330771715,1.853542471,-0.0005209174664
4.021,1.850246072,-1.736340128e-05,1.831622501,-0.001302680203,1.862561358,0.0005050774175,1.862526983,-0.0005774470084
4.031,1.85961073,-7.324532283e-06,1.846621448,-0.001318674241,1.871535902,0.0004768692725,1.871501046,-0.0006342627937
4.041,1.868970715,2.794459037e-06,1.846621448,-0.001318674241,1.88050261,0.0004485415993,1.880467287,-0.0006912439899
4.051,1.877730175,1.296649989e-05,1.863870364,-0.001342831031,1.88946405,0.0004201810106,1.889428275,-0.0007482646911
4.061,1.887086925,2.316938312e-05,1.863870364,-0.001342831031,1.898422721,0.0003918709793,1.89838651,-0.0008052004752
4.071,1.896444932,3.336042807e-05,1.884454241,-0.001367677084,1.90738101,0.0003636902284,1.907344377,-0.0008619344133
4.081,1.905805946,4.352084282e-05,1.884454241,-0.001367677084,1.916341215,0.0003357155018,1.916304177,-0.0009183571313
4.091,1.914635404,5.363025774e-05,1.901669764,-0.001385115461,1.925305573,0.0003080212443,1.925268147,-0.0009743661594
4.101,1.924007421,6.36726163e-05,1.901669764,-0.001385115461,1.934276255,0.0002806808276,1.934238456,-0.001029862223
4.111,1.933387308,7.360861055e-05,1.919469531,-0.001401926685,1.943255366,0.0002537667036,1.943217212,-0.001084745537
4.121,1.942776567,8.341445125e-05,1.919469531,-0.001401926685,1.952244947,0.0002273497009,1.952206455,-0.001138914133
4.131,1.951659726,9.306727166e-05,1.938646914,-0.001419126873,1.961246971,0.0002014965029,1.961208158,-0.001192264893
4.141,1.961072019,0.0001025469753,1.938646914,-0.001419126873,1.970263346,0.0001762513406,1.97022423,-0.001244696109
4.151,1.970497872,0.0001117862759,1.955575022,-0.001430893923,1.97929591,0.0001516609965,1.979256509,-0.001296109995
4.161,1.979938585,0.0001207637209,1.955575022,-0.001430893923,1.988346435,0.0001278065912,1.988306768,-0.001346414241
4.171,1.988854608,0.0001294804708,1.97484867,-0.001444898087,1.997416624,0.0001047735036,1.99737671,-0.001395522482
4.181,1.998328767,0.0001379624624,1.97484867,-0.001444898087,2.006504524,8.262492536e-05,2.006464463,-0.001443357825
4.191,2.007815252,0.0001461685911,1.995679633,-0.001456793945,2.015613319,6.138388491e-05,2.015572998,-0.001489852459
4.201,2.017320944,0.0001542789661,1.995679633,-0.001456793945,2.024744876,4.118176015e-05,2.024704352,-0.001534866993
4.211,2.026102688,0.0001618663772,2.012990869,-0.001465791748,2.033900848,2.189377628e-05,2.033860153,-0.001578440441
4.221,2.03564898,0.0001691206832,2.012990869,-0.001465791748,2.043082778,3.63612307e-06,2.043041935,-0.00162047746
4.231,2.045216991,0.0001761236724,2.031108939,-0.001475698761,2.05229205,-1.35300481e-05,2.052251077,-0.001660913312
4.241,2.054807594,0.0001829104583,2.031108939,-0.001475698761,2.061529926,-2.95981301e-05,2.061488841,-0.001699714351
4.251,2.063622056,0.0001894532568,2.047586815,-0.001483958479,2.070797571,-4.458485175e-05,2.070756392,-0.001736858426
4.261,2.073260567,0.0001957109523,2.047586815,-0.001483958479,2.080096031,-5.850153007e-05,2.080054776,-0.00177232121
4.271,2.08292434,0.000201566625,2.069732558,-0.001494836746,2.089426269,-7.133914147e-05,2.089384955,-0.00180607153
4.281,2.092614214,0.0002069979999,2.069732558,-0.001494836746,2.098789179,-8.307672655e-05,2.098747824,-0.001838075216
4.291,2.101371578,0.0002119908878,2.087117157,-0.001500896197,2.10818559,-9.369244395e-05,2.10814421,-0.001868300325
4.301,2.111116043,0.0002165855994,2.087117157,-0.001500896197,2.117616264,-0.0001031714054,2.117574877,-0.001896721927
4.311,2.120888929,0.0002207107189,2.107557105,-0.001511465417,2.127081902,-0.0001115089166,2.127040524,-0.001923324775
4.321,2.130690939,0.0002244053196,2.107557105,-0.001511465417,2.136583106,-0.0001187097681,2.136541752,-0.001948103821
4.331,2.139413176,0.0002276887913,2.126940177,-0.001520811263,2.14612032,-0.0001247838081,2.146079008,-0.001971062845
4.341,2.149275211,0.0002306342896,2.126940177,-0.001520811263,2.155694184,-0.000129728169,2.155652929,-0.001992212
4.351,2.159168222,0.0002331698101,2.141696655,-0.001526169302,2.165305139,-0.0001335548601,2.165263955,-0.002011567369
4.361,2.169092782,0.0002353347681,2.141696655,-0.001526169302,2.174953563,-0.0001363044454,2.174912465,-0.002029151085
4.371,2.177805697,0.000237129788,2.164245801,-0.001542928631,2.184639779,-0.0001380218138,2.18459878,-0.002044988188
4.381,2.187794974,0.0002385981282,2.164245801,-0.001542928631,2.194364049,-0.0001387426146,2.194323162,-0.002059101546
4.391,2.197817345,0.0002396179623,2.185202913,-0.001553277468,2.204126574,-0.000138490778,2.204085811,-0.002071510349
4.401,2.207873259,0.0002402292378,2.185202913,-0.001553277468,2.213927496,-0.0001372861481,2.213886869,-0.002082233078
4.411,2.216601897,0.0002404556985,2.202890611,-0.001564478628,2.223766858,-0.0001351512791,2.223726377,-0.002091292941
4.421,2.226725875,0.0002403800835,2.202890611,-0.001564478628,2.233644575,-0.0001321148484,2.233604252,-0.002098721907
4.431,2.236884568,0.0002399025498,2.226168342,-0.001583082989,2.243560739,-0.0001282120887,2.243520584,-0.00210456185
4.441,2.247078185,0.0002390861598,2.226168342,-0.001583082989,2.25351526,-0.0001234834148,2.253475284,-0.002108863938
4.451,2.255850603,0.00023796152,2.23902597,-0.001588486179,2.263507995,-0.0001179724165,2.263468205,-0.002111686174
4.461,2.266114842,0.0002366103689,2.23902597,-0.001588486179,2.273538754,-0.0001117241348,2.273499159,-0.002113090919
4.471,2.276414693,0.0002349191203,2.260536667,-0.001609236246,2.283607298,-0.0001047840307,2.283567905,-0.002113143094
4.481,2.28675029,0.0002329466211,2.260536667,-0.001609236246,2.293713337,-9.719764128e-05,2.293674153,-0.002111909345
4.491,2.29559459,0.0002307204414,2.285523789,-0.001633666105,2.303856535,-8.901068701e-05,2.303817566,-0.002109458011
4.501,2.306001873,0.0002283220712,2.285523789,-0.001633666105,2.314036343,-8.026962612e-05,2.313997593,-0.00210585964
4.511,2.316444909,0.0002256350401,2.303198378,-0.001642729186,2.324252477,-7.103320875e-05,2.324213952,-0.002101187642
4.521,2.326923693,0.0002226972897,2.303198378,-0.001642729186,2.334504414,-6.136626975e-05,2.334466118,-0.002095518588
4.531,2.335867889,0.0002195353435,2.318599032,-0.001655475737,2.344791626,-5.130525391e-05,2.344753561,-0.002088931701
4.541,2.346417826,0.0002162424672,2.318599032,-0.001655475737,2.355113542,-4.087805569e-05,2.35507571,-0.002081508486
4.551,2.357003024,0.0002127316316,2.339649822,-0.001677604348,2.365469553,-3.012070055e-05,2.365431956,-0.002073331972
4.561,2.367623219,0.0002090813012,2.339649822,-0.001677604348,2.375859014,-1.907978096e-05,2.375821652,-0.002064485231
4.571,2.37669338,0.0002053312209,2.362256759,-0.001704264115,2.386281252,-7.808893943e-06,2.386244125,-0.002055044941
4.581,2.387382582,0.0002015588631,2.362256759,-0.001704264115,2.396735533,3.636520287e-06,2.396698638,-0.002045071429
4.591,2.39810552,0.0001976623736,2.38038812,-0.001718540758,2.407221009,1.52031006e-05,2.407184347,-0.00203459623
4.601,2.408861938,0.0001936919192,2.38038812,-0.001718540758,2.417737049,2.684139654e-05,2.417700617,-0.002023607334
4.611,2.418076965,0.0001896677591,2.404485811,-0.00175138338,2.428282851,3.850596952e-05,2.428246649,-0.002012079036
4.621,2.428898649,0.0001856530158,2.404485811,-0.00175138338,2.438857602,5.015448869e-05,2.438821631,-0.002000016013
4.631,2.439752118,0.000181556804,2.425023101,-0.00177047187,2.449460478,6.17465978e-05,2.449424736,-0.001987446636
4.641,2.450636732,0.0001774308998,2.425023101,-0.00177047187,2.460090626,7.324760419e-05,2.460055104,-0.001974404729
4.651,2.460009952,0.0001734428348,2.443101411,-0.00178867374,2.470747102,8.463471563e-05,2.470711812,-0.001960927915
4.661,2.470955497,0.0001693807105,2.443101411,-0.00178867374,2.481429031,9.583407259e-05,2.481393974,-0.0019471578
4.671,2.481930222,0.000165255784,2.469357072,-0.001817729447,2.492135571,0.0001068218247,2.492100743,-0.001933183137
4.681,2.492933217,0.0001611409,2.469357072,-0.001817729447,2.502865828,0.0001175695674,2.502831225,-0.001919026149
4.691,2.502473485,0.0001570693634,2.485368792,-0.001826127836,2.513618771,0.0001280445653,2.513584392,-0.001904679028
4.701,2.513530313,0.0001531110575,2.485368792,-0.001826127836,2.524393595,0.0001382283149,2.524359436,-0.001890367808
4.711,2.524612747,0.000149237009,2.508561032,-0.001843038177,2.535189334,0.0001481137685,2.535155388,-0.001876527495
4.721,2.535719891,0.000145517567,2.508561032,-0.001843038177,2.546005029,0.0001576791813,2.545971285,-0.001863444949
4.731,2.545418143,0.000141984544,2.529210431,-0.001854044781,2.556839654,0.0001668844851,2.556806102,-0.001850981473
4.741,2.556571526,0.000138677615,2.529210431,-0.001854044781,2.5676927,0.000175679374,2.567659323,-0.001838800604
4.751,2.567748252,0.0001355124758,2.554853684,-0.001872880343,2.578564384,0.0001840133203,2.57853118,-0.001826594529
4.761,2.578946773,0.0001324994824,2.554853684,-0.001872880343,2.589453225,0.0001918437601,2.589420196,-0.001814113484
4.771,2.588776951,0.0001296285266,2.573529865,-0.001880796611,2.60035791,0.000199138217,2.600325061,-0.001801229537
4.781,2.600014886,0.0001269164404,2.573529865,-0.001880796611,2.611277026,0.0002058738913,2.611244363,-0.001787940212
4.791,2.611270015,0.0001242974598,2.597118542,-0.001889810907,2.622209073,0.0002120353641,2.622176603,-0.001774328872
4.801,2.622540577,0.0001217923665,2.597118542,-0.001889810907,2.633152498,0.0002176118308,2.633120229,-0.001760507511
4.811,2.63250377,0.0001194122585,2.619304355,-0.001886578753,2.644105686,0.0002225949073,2.644073623,-0.001746566289
4.821,2.643799541,0.0001171917771,2.619304355,-0.001886578753,2.655066962,0.0002269773952,2.655035111,-0.001732543355
4.831,2.655104944,0.0001150890603,2.63849821,-0.001876104208,2.666034597,0.0002307529512,2.666002966,-0.001718417905
4.841,2.666417908,0.00011312968,2.63849821,-0.001876104208,2.677006813,0.0002339167173,2.676975411,-0.001704121296
4.851,2.676475137,0.0001113267048,2.662098479,-0.001853841971,2.687981785,0.0002364680017,2.687950621,-0.001689555804
4.861,2.687796788,0.0001097108539,2.662098479,-0.001853841971,2.698957647,0.0002384066009,2.698926732,-0.001674611748
4.871,2.699119469,0.000108238824,2.683608302,-0.001822223566,2.709932494,0.0002397311356,2.709901841,-0.001659188956
4.881,2.710440918,0.0001069233119,2.683608302,-0.001822223566,2.720904386,0.0002404425526,2.720874009,-0.00164321755
4.891,2.72054364,0.0001057646575,2.702830158,-0.001784068568,2.731871358,0.0002405458765,2.731841269,-0.001626663667
4.901,2.731855725,0.0001047801288,2.702830158,-0.001784068568,2.742831415,0.0002400501204,2.742801627,-0.001609517401
