"Time","estimated_follow_longi_velocity","follow_velocity_deviation_FL","follow_velocity_deviation_FR","follow_velocity_deviation_RL","follow_velocity_deviation_RR","follow_wheel_rot_rate_change_FL","follow_wheel_rot_rate_change_FR","follow_wheel_rot_rate_change_RL","follow_wheel_rot_rate_change_RR","follow_wheel_speed_CG_FL","follow_wheel_speed_CG_FR","follow_wheel_speed_CG_RL","follow_wheel_speed_CG_RR","groundtruth_follow_longi_velocity","is_follow_wheel_data_valid_FL","is_follow_wheel_data_valid_FR","is_follow_wheel_data_valid_RL","is_follow_wheel_data_valid_RR"
46.641,3.495834036,0.190937674,0.1909044684,0.2169593165,0.2169489753,7.354342513,7.35346322,2.043766761,2.043647789,3.725220062,3.725186875,3.751240918,3.751230577,3.732170883,0,0,0,0
46.651,3.703142538,0.1977136487,0.1976792815,0.2200336977,0.2200240975,6.751902975,6.751018491,1.94796677,1.947861227,3.68104314,3.68100879,3.703362351,3.703352751,3.720093277,0,0,1,1
46.661,3.690798086,0.1977136487,0.1976792815,0.2200336977,0.2200240975,6.751902975,6.751018491,1.94796677,1.947861227,3.68104314,3.68100879,3.703362351,3.703352751,3.708199094,0,0,1,1
46.671,3.678617487,0.1977136487,0.1976792815,0.2200336977,0.2200240975,6.751902975,6.751018491,1.94796677,1.947861227,3.68104314,3.68100879,3.703362351,3.703352751,3.696489444,0,0,1,1
46.681,3.666603073,0.1977136487,0.1976792815,0.2200336977,0.2200240975,6.751902975,6.751018491,1.94796677,1.947861227,3.68104314,3.68100879,3.703362351,3.703352751,3.684964823,0,0,1,1
46.691,3.657319528,-0.01589070025,-0.01592590695,0.002565551321,0.00255698467,6.160467451,6.15957521,1.855230125,1.855139901,3.63886577,3.638830562,3.657322091,3.657313524,3.673625025,0,0,1,1
46.701,3.645641905,-0.01589070025,-0.01592590695,0.002565551321,0.00255698467,6.160467451,6.15957521,1.855230125,1.855139901,3.63886577,3.638830562,3.657322091,3.657313524,3.662469176,0,0,1,1
46.711,3.634133571,-0.01589070025,-0.01592590695,0.002565551321,0.00255698467,6.160467451,6.15957521,1.855230125,1.855139901,3.63886577,3.638830562,3.657322091,3.657313524,3.651495777,0,0,1,1
46.721,3.622794298,-0.01589070025,-0.01592590695,0.002565551321,0.00255698467,6.160467451,6.15957521,1.855230125,1.855139901,3.63886577,3.638830562,3.657322091,3.657313524,3.640702666,0,0,1,1
46.731,3.613279502,-0.01301635513,-0.01305170617,0.001657891954,0.001650353731,5.579561426,5.578662381,1.765149136,1.765074454,3.598606854,3.598571502,3.613281159,3.61327362,3.630087165,0,0,1,1
46.741,3.602275396,-0.01301635513,-0.01305170617,0.001657891954,0.001650353731,5.579561426,5.578662381,1.765149136,1.765074454,3.598606854,3.598571502,3.613281159,3.61327362,3.619646128,0,0,1,1
46.751,3.591436521,-0.01301635513,-0.01305170617,0.001657891954,0.001650353731,5.579561426,5.578662381,1.765149136,1.765074454,3.598606854,3.598571502,3.613281159,3.61327362,3.609376037,0,0,1,1
46.761,3.580760758,-0.01301635513,-0.01305170617,0.001657891954,0.001650353731,5.579561426,5.578662381,1.765149136,1.765074454,3.598606854,3.598571502,3.613281159,3.61327362,3.599273052,0,0,1,1
46.771,3.571284571,-0.01012216932,-0.01015700398,0.001039858422,0.001033416564,5.008560196,5.007656097,1.677758507,1.677698452,3.560123536,3.560088701,3.57128561,3.571279168,3.589333061,0,0,1,1
46.781,3.56092778,-0.01012216932,-0.01015700398,0.001039858422,0.001033416564,5.008560196,5.007656097,1.677758507,1.677698452,3.560123536,3.560088701,3.57128561,3.571279168,3.579551819,0,0,1,1
46.791,3.550726511,-0.01012216932,-0.01015700398,0.001039858422,0.001033416564,5.008560196,5.007656097,1.677758507,1.677698452,3.560123536,3.560088701,3.57128561,3.571279168,3.569924993,0,0,1,1
46.801,3.540678008,-0.01012216932,-0.01015700398,0.001039858422,0.001033416564,5.008560196,5.007656097,1.677758507,1.677698452,3.560123536,3.560088701,3.57128561,3.571279168,3.560448173,0,0,1,1
46.811,3.531328647,-0.007451526933,-0.007485371096,0.0005497467391,0.0005443047888,4.447001383,4.446094238,1.593163065,1.59311625,3.523327889,3.523294044,3.531329196,3.531323754,3.551116962,0,0,1,1
46.821,3.521577217,-0.007451526933,-0.007485371096,0.0005497467391,0.0005443047888,4.447001383,4.446094238,1.593163065,1.59311625,3.523327889,3.523294044,3.531329196,3.531323754,3.541927009,0,0,1,1
46.831,3.511970134,-0.007451526933,-0.007485371096,0.0005497467391,0.0005443047888,4.447001383,4.446094238,1.593163065,1.59311625,3.523327889,3.523294044,3.531329196,3.531323754,3.532874029,0,0,1,1
46.841,3.502504687,-0.007451526933,-0.007485371096,0.0005497467391,0.0005443047888,4.447001383,4.446094238,1.593163065,1.59311625,3.523327889,3.523294044,3.531329196,3.531323754,3.523953845,0,0,1,1
46.851,3.493415245,-0.004975362009,-0.005007665222,0.0002373255492,0.0002327746588,3.894619196,3.893711864,1.511351888,1.511316377,3.488202771,3.488170468,3.493415482,3.493410931,3.515162362,0,0,1,1
46.861,3.484224324,-0.004975362009,-0.005007665222,0.0002373255492,0.0002327746588,3.894619196,3.893711864,1.511351888,1.511316377,3.488202771,3.488170468,3.493415482,3.493410931,3.506495684,0,0,1,1
46.871,3.475165593,-0.004975362009,-0.005007665222,0.0002373255492,0.0002327746588,3.894619196,3.893711864,1.511351888,1.511316377,3.488202771,3.488170468,3.493415482,3.493410931,3.497950053,0,0,1,1
46.881,3.466237332,-0.004975362009,-0.005007665222,0.0002373255492,0.0002327746588,3.894619196,3.893711864,1.511351888,1.511316377,3.488202771,3.488170468,3.493415482,3.493410931,3.489521828,0,0,1,1
46.891,3.457535783,-0.002543435092,-0.002584257689,9.838128964e-05,9.461500778e-05,3.351576578,3.350644146,1.432314469,1.432288248,3.454894053,3.45485323,3.457535881,3.457532115,3.481207464,0,0,1,1
46.901,3.448862166,-0.002543435092,-0.002584257689,9.838128964e-05,9.461500778e-05,3.351576578,3.350644146,1.432314469,1.432288248,3.454894053,3.45485323,3.457535881,3.457532115,3.473003559,0,0,1,1
46.911,3.440312454,-0.002543435092,-0.002584257689,9.838128964e-05,9.461500778e-05,3.351576578,3.350644146,1.432314469,1.432288248,3.454894053,3.45485323,3.457535881,3.457532115,3.464906819,0,0,1,1
46.921,3.4318843,-0.002543435092,-0.002584257689,9.838128964e-05,9.461500778e-05,3.351576578,3.350644146,1.432314469,1.432288248,3.454894053,3.45485323,3.457535881,3.457532115,3.456914062,0,0,1,1
46.931,3.423689202,-0.0002996240863,-0.0003284197982,0.0001139559218,0.0001107998186,2.817306267,2.816406005,1.356011177,1.355991767,3.423275734,3.423246938,3.423689316,3.42368616,3.449022129,0,0,1,1
46.941,3.415499541,-0.0002996240863,-0.0003284197982,0.0001139559218,0.0001107998186,2.817306267,2.816406005,1.356011177,1.355991767,3.423275734,3.423246938,3.423689316,3.42368616,3.441227528,0,0,1,1
46.951,3.407426428,-0.0002996240863,-0.0003284197982,0.0001139559218,0.0001107998186,2.817306267,2.816406005,1.356011177,1.355991767,3.423275734,3.423246938,3.423689316,3.42368616,3.433527681,0,0,1,1
46.961,3.399466334,-0.0002996240863,-0.0003284197982,0.0001139559218,0.0001107998186,2.817306267,2.816406005,1.356011177,1.355991767,3.423275734,3.423246938,3.423689316,3.42368616,3.425919995,0,0,1,1
46.971,3.391900705,0.00167198315,0.001648597775,0.0002844405785,0.0002818288621,2.291432388,2.290547528,1.282342294,1.282327482,3.393288539,3.393265154,3.391900989,3.391898377,3.418401809,0,0,1,1
46.981,3.384158804,0.00167198315,0.001648597775,0.0002844405785,0.0002818288621,2.291432388,2.290547528,1.282342294,1.282327482,3.393288539,3.393265154,3.391900989,3.391898377,3.410970486,0,0,1,1
46.991,3.376522484,0.00167198315,0.001648597775,0.0002844405785,0.0002818288621,2.291432388,2.290547528,1.282342294,1.282327482,3.393288539,3.393265154,3.391900989,3.391898377,3.403623469,0,0,1,1
47.001,3.368989451,0.00167198315,0.001648597775,0.0002844405785,0.0002818288621,2.291432388,2.290547528,1.282342294,1.282327482,3.393288539,3.393265154,3.391900989,3.391898377,3.396358296,0,0,1,1
47.011,3.364954408,0.003400400622,0.003379243519,0.0005528863054,0.0005505897554,1.773808339,1.772931017,1.211441503,1.211430595,3.364957805,3.364936648,3.362110276,3.362107979,3.389172614,1,1,1,1
47.021,3.357620971,0.003400400622,0.003379243519,0.0005528863054,0.0005505897554,1.773808339,1.772931017,1.211441503,1.211430595,3.364957805,3.364936648,3.362110276,3.362107979,3.382064186,1,1,1,1
47.031,3.350383785,0.003400400622,0.003379243519,0.0005528863054,0.0005505897554,1.773808339,1.772931017,1.211441503,1.211430595,3.364957805,3.364936648,3.362110276,3.362107979,3.375030887,1,1,1,1
47.041,3.343240337,0.003400400622,0.003379243519,0.0005528863054,0.0005505897554,1.773808339,1.772931017,1.211441503,1.211430595,3.364957805,3.364936648,3.362110276,3.362107979,3.368070067,1,1,1,1
47.051,3.338255359,0.002070306424,0.00205190481,-0.001987856567,-0.001989972549,1.264148746,1.263282284,1.143601303,1.143592153,3.338257428,3.338239026,3.334199256,3.33419714,3.361179498,1,1,1,1
47.061,3.331290084,0.002070306424,0.00205190481,-0.001987856567,-0.001989972549,1.264148746,1.263282284,1.143601303,1.143592153,3.338257428,3.338239026,3.334199256,3.33419714,3.354357405,1,1,1,1
47.071,3.3244104,0.002070306424,0.00205190481,-0.001987856567,-0.001989972549,1.264148746,1.263282284,1.143601303,1.143592153,3.338257428,3.338239026,3.334199256,3.33419714,3.347602164,1,1,1,1
47.081,3.317613947,0.002070306424,0.00205190481,-0.001987856567,-0.001989972549,1.264148746,1.263282284,1.143601303,1.143592153,3.338257428,3.338239026,3.334199256,3.33419714,3.340912278,1,1,1,1
47.091,3.313068206,0.002171933271,0.002156677544,-0.002885894221,-0.002887910864,0.7619348283,0.7610814395,1.079179343,1.07917071,3.313070376,3.31305512,3.308012539,3.308010522,3.334286395,1,1,1,1
47.101,3.306431391,0.002171933271,0.002156677544,-0.002885894221,-0.002887910864,0.7619348283,0.7610814395,1.079179343,1.07917071,3.313070376,3.31305512,3.308012539,3.308010522,3.327723282,1,1,1,1
47.111,3.299871115,0.002171933271,0.002156677544,-0.002885894221,-0.002887910864,0.7619348283,0.7610814395,1.079179343,1.07917071,3.313070376,3.31305512,3.308012539,3.308010522,3.321221849,1,1,1,1
47.121,3.293385288,0.002171933271,0.002156677544,-0.002885894221,-0.002887910864,0.7619348283,0.7610814395,1.079179343,1.07917071,3.313070376,3.31305512,3.308012539,3.308010522,3.314781134,1,1,1,1
47.131,3.289276579,0.002306972474,0.002294650107,-0.003579165622,-0.003581157911,0.2666612045,0.2658207772,1.018442617,1.018433962,3.289278884,3.289266561,3.283392736,3.283390744,3.308400298,1,1,1,1
47.141,3.282933708,0.002306972474,0.002294650107,-0.003579165622,-0.003581157911,0.2666612045,0.2658207772,1.018442617,1.018433962,3.289278884,3.289266561,3.283392736,3.283390744,3.302078619,1,1,1,1
47.151,3.276659524,0.002306972474,0.002294650107,-0.003579165622,-0.003581157911,0.2666612045,0.2658207772,1.018442617,1.018433962,3.289278884,3.289266561,3.283392736,3.283390744,3.295815495,1,1,1,1
47.161,3.27045227,0.002306972474,0.002294650107,-0.003579165622,-0.003581157911,0.2666612045,0.2658207772,1.018442617,1.018433962,3.289278884,3.289266561,3.283392736,3.283390744,3.289610421,1,1,1,1
47.171,3.266732015,0.002424128224,0.00241434826,-0.004158606151,-0.004160647194,0.2222426335,0.2230710621,0.9616913938,0.9616827364,3.266734436,3.266724656,3.260151692,3.260149651,3.283462999,1,1,1,1
47.181,3.260653766,0.002424128224,0.00241434826,-0.004158606151,-0.004160647194,0.2222426335,0.2230710621,0.9616913938,0.9616827364,3.266734436,3.266724656,3.260151692,3.260149651,3.277372925,1,1,1,1
47.191,3.254637777,0.002424128224,0.00241434826,-0.004158606151,-0.004160647194,0.2222426335,0.2230710621,0.9616913938,0.9616827364,3.266734436,3.266724656,3.260151692,3.260149651,3.271339982,1,1,1,1
47.201,3.248682683,0.002424128224,0.00241434826,-0.004158606151,-0.004160647194,0.2222426335,0.2230710621,0.9616913938,0.9616827364,3.266734436,3.266724656,3.260151692,3.260149651,3.265364036,1,1,1,1
47.211,3.245288313,0.002503588984,0.002496066529,-0.004690588835,-0.004692714999,0.6995279996,0.6997093324,0.909203238,0.9091947366,3.245290814,3.245283292,3.238096626,3.2380945,3.259445026,1,1,1,1
47.221,3.239451297,0.002503588984,0.002496066529,-0.004690588835,-0.004692714999,0.6995279996,0.6997093324,0.909203238,0.9091947366,3.245290814,3.245283292,3.238096626,3.2380945,3.253582961,1,1,1,1
47.231,3.233671656,0.002503588984,0.002496066529,-0.004690588835,-0.004692714999,0.6995279996,0.6997093324,0.909203238,0.9091947366,3.245290814,3.245283292,3.238096626,3.2380945,3.247777907,1,1,1,1
47.241,3.227948407,0.002503588984,0.002496066529,-0.004690588835,-0.004692714999,0.6995279996,0.6997093324,0.909203238,0.9091947366,3.245290814,3.245283292,3.238096626,3.2380945,3.242029987,1,1,1,1
47.251,3.224809554,0.002531410767,0.002525763395,-0.005234809323,-0.005237039815,0.8055481459,0.8054937672,0.8611883182,0.8611802845,3.224812083,3.224806435,3.217045852,3.217043622,3.236339368,1,1,1,1
47.261,3.219196512,0.002531410767,0.002525763395,-0.005234809323,-0.005237039815,0.8055481459,0.8054937672,0.8611883182,0.8611802845,3.224812083,3.224806435,3.217045852,3.217043622,3.230706261,1,1,1,1
47.271,3.213637463,0.002531410767,0.002525763395,-0.005234809323,-0.005237039815,0.8055481459,0.8054937672,0.8611883182,0.8611802845,3.224812083,3.224806435,3.217045852,3.217043622,3.225130902,1,1,1,1
47.281,3.208131782,0.002531410767,0.002525763395,-0.005234809323,-0.005237039815,0.8055481459,0.8054937672,0.8611883182,0.8611802845,3.224812083,3.224806435,3.217045852,3.217043622,3.21961357,1,1,1,1
47.291,3.205171009,0.002495409816,0.002491602502,-0.005838265117,-0.005840603474,0.7685042922,0.7684459891,0.8166511987,0.8166410112,3.205173502,3.205169694,3.196839816,3.196837478,3.214154439,1,1,1,1
47.301,3.199771555,0.002495409816,0.002491602502,-0.005838265117,-0.005840603474,0.7685042922,0.7684459891,0.8166511987,0.8166410112,3.205173502,3.205169694,3.196839816,3.196837478,3.208753527,1,1,1,1
47.311,3.194425461,0.002495409816,0.002491602502,-0.005838265117,-0.005840603474,0.7685042922,0.7684459891,0.8166511987,0.8166410112,3.205173502,3.205169694,3.196839816,3.196837478,3.203411338,1,1,1,1
47.321,3.189131774,0.002495409816,0.002491602502,-0.005838265117,-0.005840603474,0.7685042922,0.7684459891,0.8166511987,0.8166410112,3.205173502,3.205169694,3.196839816,3.196837478,3.198128303,1,1,1,1
47.331,3.186353492,0.002466097844,0.002462904552,-0.006521613054,-0.006524059743,0.7315565532,0.7314946554,0.7748880516,0.7748745215,3.186355956,3.186352763,3.177368235,3.177365788,3.192904769,1,1,1,1
47.341,3.181162921,0.002466097844,0.002462904552,-0.006521613054,-0.006524059743,0.7315565532,0.7314946554,0.7748880516,0.7748745215,3.186355956,3.186352763,3.177368235,3.177365788,3.187741013,1,1,1,1
47.351,3.176023468,0.002466097844,0.002462904552,-0.006521613054,-0.006524059743,0.7315565532,0.7314946554,0.7748880516,0.7748745215,3.186355956,3.186352763,3.177368235,3.177365788,3.182637257,1,1,1,1
47.361,3.170935015,0.002466097844,0.002462904552,-0.006521613054,-0.006524059743,0.7315565532,0.7314946554,0.7748880516,0.7748745215,3.186355956,3.186352763,3.177368235,3.177365788,3.177593686,1,1,1,1
47.371,3.168168418,0.002273166902,0.002270335608,-0.007362108537,-0.007364626659,0.6965315987,0.6964677247,0.7358045673,0.7357882372,3.168170689,3.168167858,3.158535404,3.158532886,3.172610448,1,1,1,1
47.381,3.163181867,0.002273166902,0.002270335608,-0.007362108537,-0.007364626659,0.6965315987,0.6964677247,0.7358045673,0.7357882372,3.168170689,3.168167858,3.158535404,3.158532886,3.16768767,1,1,1,1
47.391,3.158246296,0.002273166902,0.002270335608,-0.007362108537,-0.007364626659,0.6965315987,0.6964677247,0.7358045673,0.7357882372,3.168170689,3.168167858,3.158535404,3.158532886,3.162825447,1,1,1,1
47.401,3.153361751,0.002273166902,0.002270335608,-0.007362108537,-0.007364626659,0.6965315987,0.6964677247,0.7358045673,0.7357882372,3.168170689,3.168167858,3.158535404,3.158532886,3.158023847,1,1,1,1
47.411,3.150560499,0.002034235006,0.002031703238,-0.008258499094,-0.008261062889,0.6637457255,0.6636817208,0.6994390379,0.6994205924,3.150562531,3.150559999,3.140269788,3.140267224,3.153282906,1,1,1,1
47.421,3.145778176,0.002034235006,0.002031703238,-0.008258499094,-0.008261062889,0.6637457255,0.6636817208,0.6994390379,0.6994205924,3.150562531,3.150559999,3.140269788,3.140267224,3.148602621,1,1,1,1
47.431,3.141047061,0.002034235006,0.002031703238,-0.008258499094,-0.008261062889,0.6637457255,0.6636817208,0.6994390379,0.6994205924,3.150562531,3.150559999,3.140269788,3.140267224,3.143982949,1,1,1,1
47.441,3.136367228,0.002034235006,0.002031703238,-0.008258499094,-0.008261062889,0.6637457255,0.6636817208,0.6994390379,0.6994205924,3.150562531,3.150559999,3.140269788,3.140267224,3.139423804,1,1,1,1
47.451,3.133525758,0.001788799355,0.001786280284,-0.009189658187,-0.009192225472,0.6331649283,0.633102509,0.6657400422,0.6657202103,3.133527545,3.133525026,3.12254908,3.122546512,3.134925044,1,1,1,1
47.461,3.128948685,0.001788799355,0.001786280284,-0.009189658187,-0.009192225472,0.6331649283,0.633102509,0.6657400422,0.6657202103,3.133527545,3.133525026,3.12254908,3.122546512,3.130486483,1,1,1,1
47.471,3.124423098,0.001788799355,0.001786280284,-0.009189658187,-0.009192225472,0.6331649283,0.633102509,0.6657400422,0.6657202103,3.133527545,3.133525026,3.12254908,3.122546512,3.126107881,1,1,1,1
47.481,3.119949065,0.001788799355,0.001786280284,-0.009189658187,-0.009192225472,0.6331649283,0.633102509,0.6657400422,0.6657202103,3.133527545,3.133525026,3.12254908,3.122546512,3.121788947,1,1,1,1
47.491,3.11706681,0.001541696486,0.001538890603,-0.01015372944,-0.01015627303,0.6046262081,0.6045674629,0.6345712856,0.6345510599,3.11706835,3.117065544,3.105372918,3.105370374,3.117529337,1,1,1,1
47.501,3.112696062,0.001541696486,0.001538890603,-0.01015372944,-0.01015627303,0.6046262081,0.6045674629,0.6345712856,0.6345510599,3.11706835,3.117065544,3.105372918,3.105370374,3.113328655,1,1,1,1
47.511,3.108377029,0.001541696486,0.001538890603,-0.01015372944,-0.01015627303,0.6046262081,0.6045674629,0.6345712856,0.6345510599,3.11706835,3.117065544,3.105372918,3.105370374,3.109186454,1,1,1,1
47.521,3.104109742,0.001541696486,0.001538890603,-0.01015372944,-0.01015627303,0.6046262081,0.6045674629,0.6345712856,0.6345510599,3.11706835,3.117065544,3.105372918,3.105370374,3.105102234,1,1,1,1
47.531,3.101192926,0.001300005756,0.001296691625,-0.0111315233,-0.01113400318,0.5779191129,0.5778659691,0.605706575,0.6056870002,3.101194225,3.101190911,3.08876269,3.08876021,3.101075445,1,1,1,1
47.541,3.097029151,0.001300005756,0.001296691625,-0.0111315233,-0.01113400318,0.5779191129,0.5778659691,0.605706575,0.6056870002,3.101194225,3.101190911,3.08876269,3.08876021,3.097105491,1,1,1,1
47.551,3.092917101,0.001300005756,0.001296691625,-0.0111315233,-0.01113400318,0.5779191129,0.5778659691,0.605706575,0.6056870002,3.101194225,3.101190911,3.08876269,3.08876021,3.093191726,1,1,1,1
47.561,3.088856721,0.001300005756,0.001296691625,-0.0111315233,-0.01113400318,0.5779191129,0.5778659691,0.605706575,0.6056870002,3.101194225,3.101190911,3.08876269,3.08876021,3.089333459,1,1,1,1
47.571,3.085925525,0.001078667759,0.001074641427,-0.01209306933,-0.01209545176,0.5528133013,0.5527674878,0.5788618488,0.5788439609,3.085926603,3.085922577,3.072754861,3.072752479,3.085529957,1,1,1,1
47.581,3.081968212,0.001078667759,0.001074641427,-0.01209306933,-0.01209545176,0.5528133013,0.5527674878,0.5788618488,0.5788439609,3.085926603,3.085922577,3.072754861,3.072752479,3.081780443,1,1,1,1
47.591,3.078062231,0.001078667759,0.001074641427,-0.01209306933,-0.01209545176,0.5528133013,0.5527674878,0.5788618488,0.5788439609,3.085926603,3.085922577,3.072754861,3.072752479,3.078084103,1,1,1,1
47.601,3.074207405,0.001078667759,0.001074641427,-0.01209306933,-0.01209545176,0.5528133013,0.5527674878,0.5788618488,0.5788439609,3.085926603,3.085922577,3.072754861,3.072752479,3.074440087,1,1,1,1
47.611,3.071295198,0.0008925670946,0.0008876842386,-0.01300910495,-0.01301136266,0.5290759812,0.5290388232,0.5537294527,0.553714165,3.07129609,3.071291207,3.057394414,3.057392156,3.070847508,1,1,1,1
47.621,3.067542002,0.0008925670946,0.0008876842386,-0.01300910495,-0.01301136266,0.5290759812,0.5290388232,0.5537294527,0.553714165,3.07129609,3.071291207,3.057394414,3.057392156,3.067305451,1,1,1,1
47.631,3.063839207,0.0008925670946,0.0008876842386,-0.01300910495,-0.01301136266,0.5290759812,0.5290388232,0.5537294527,0.553714165,3.07129609,3.071291207,3.057394414,3.057392156,3.063812974,1,1,1,1
47.641,3.060186488,0.0008925670946,0.0008876842386,-0.01300910495,-0.01301136266,0.5290759812,0.5290388232,0.5537294527,0.553714165,3.07129609,3.071291207,3.057394414,3.057392156,3.060369108,1,1,1,1
47.651,3.057329973,0.0007472378885,0.0007414267433,-0.01385693243,-0.01385904591,0.5064966214,0.5064689672,0.5300079382,0.5299959934,3.057330719,3.057324908,3.042726546,3.042724432,3.056972863,1,1,1,1
