#Name,"Time","camera_rel_pose_dphi","camera_rel_pose_dx","camera_rel_pose_dy","fusion_rel_pose_dphi","fusion_rel_pose_dx","fusion_rel_pose_dy","groundtruth_rel_pose_dphi","groundtruth_rel_pose_dx","groundtruth_rel_pose_dy","lidar_rel_pose_dphi","lidar_rel_pose_dx","lidar_rel_pose_dy"
#Dataset,"C1","C1","C1","C1","C1","C1","C1","C1","C1","C1","C1","C1","C1"
#Unit,"s","rad","m","m","rad","m","m","rad","m","m","rad","m","m"
1.091,-0.001819930342,3.128728332,0.005598101969,-0.0009124045855,3.155419939,0.00396892904,1.925570814e-12,3.11,1.456623109e-06,-0.009047523107,3.172993882,0.006233700306
1.101,-0.001819930342,3.128728332,0.005598101969,-0.0009124511493,3.155420264,0.003969219074,1.922684234e-12,3.11,1.45211563e-06,-0.009047523107,3.172993882,0.006233700306
1.111,-0.001819930342,3.128728332,0.005598101969,-0.0009123925399,3.155420828,0.00396885179,1.919797654e-12,3.11,1.445572103e-06,-0.009047523107,3.172993882,0.006233700306
1.121,-0.001819930342,3.128728332,0.005598101969,-0.0009124037118,3.15542134,0.003968915367,1.916911074e-12,3.11,1.438981985e-06,-0.009047523107,3.172993882,0.006233700306
1.131,-0.001819930342,3.128728332,0.005598101969,-0.0009123886145,3.155422007,0.00396881323,1.913358361e-12,3.11,1.430689702e-06,-0.009047523107,3.172993882,0.006233700306
1.141,-0.001819930342,3.128728332,0.005598101969,-0.0009123914043,3.155422401,0.003968821483,1.910027692e-12,3.11,1.421434168e-06,-0.009047523107,3.172993882,0.006233700306
1.151,-0.001819930342,3.128728332,0.005598101969,-0.001137284925,3.155418657,0.004075166355,1.906697022e-12,3.11,1.411974418e-06,-0.009056237257,3.172996231,0.006236997314
1.161,-0.001819930342,3.128728332,0.005598101969,-0.001137328862,3.155419123,0.004075432826,1.903144309e-12,3.11,1.401269161e-06,-0.009056237257,3.172996231,0.006236997314
1.171,-0.001819930342,3.128728332,0.005598101969,-0.001137273289,3.155419778,0.00407507778,1.899369551e-12,3.11,1.390190431e-06,-0.009056237257,3.172996231,0.006236997314
1.181,-0.001819930342,3.128728332,0.005598101969,-0.001137283699,3.155420161,0.004075131888,1.895594792e-12,3.11,1.378867344e-06,-0.009056237257,3.172996231,0.006236997314
1.191,-0.001819930342,3.128728332,0.005598101969,-0.001137269615,3.155420636,0.00407503152,1.892486168e-12,3.11,1.366804556e-06,-0.009056237257,3.172996231,0.006236997314
1.201,-0.001819930342,3.128728332,0.005598101969,-0.001137272129,3.155421113,0.004075034968,1.888933454e-12,3.11,1.354677635e-06,-0.009056237257,3.172996231,0.006236997314
1.211,-0.001819930342,3.128728332,0.005598101969,-0.001349349206,3.155411426,0.004187387656,8.502452076e-10,3.11000005,1.33831831e-06,-0.009425627471,3.17254629,0.007175184168
1.221,-0.001819930342,3.128728332,0.005598101969,-0.001349396858,3.15541178,0.004187674578,1.882716205e-12,3.11,1.329615985e-06,-0.009425627471,3.17254629,0.007175184168
1.231,-0.001819930342,3.128728332,0.005598101969,-0.001349336257,3.15541224,0.004187286196,1.879163491e-12,3.11,1.316922418e-06,-0.009425627471,3.17254629,0.007175184168
1.241,-0.001819930342,3.128728332,0.005598101969,-0.001349347459,3.155412704,0.004187343775,1.875832822e-12,3.11,1.304064362e-06,-0.009425627471,3.17254629,0.007175184168
1.251,-0.001819930342,3.128728332,0.005598101969,-0.001349332268,3.155413394,0.004187234546,1.872724198e-12,3.11,1.291050584e-06,-0.009425627471,3.17254629,0.007175184168
1.261,-0.001819930342,3.128728332,0.005598101969,-0.001349334912,3.155413776,0.004187237791,1.869615573e-12,3.11,1.278110631e-06,-0.009425627471,3.17254629,0.007175184168
1.271,-0.001819930342,3.128728332,0.005598101969,-0.001542116776,3.155404203,0.004288167682,1.865840815e-12,3.11,1.265083192e-06,-0.009425627471,3.17254629,0.007175184168
1.281,-0.001819930342,3.128728332,0.005598101969,-0.001542161991,3.155404607,0.004288438959,1.862732191e-12,3.11,1.252051244e-06,-0.009425627471,3.17254629,0.007175184168
1.291,-0.001819930342,3.128728332,0.005598101969,-0.001542104224,3.155405292,0.004288066735,1.859623566e-12,3.11,1.239112707e-06,-0.009425627471,3.17254629,0.007175184168
1.301,-0.001819930342,3.128728332,0.005598101969,-0.00154211482,3.155405655,0.004288120046,1.856514942e-12,3.11,1.226156194e-06,-0.009425627471,3.17254629,0.007175184168
1.311,-0.001819930342,3.128728332,0.005598101969,-0.00154210043,3.155406159,0.004288016148,1.852518139e-12,3.11,1.213270051e-06,-0.009425627471,3.17254629,0.007175184168
1.321,-0.001819930342,3.128728332,0.005598101969,-0.001542102908,3.155406633,0.004288018632,1.848743381e-12,3.11,1.200473681e-06,-0.009425627471,3.17254629,0.007175184168
1.331,-0.001819930342,3.128728332,0.005598101969,-0.001710198852,3.155403759,0.004363481077,1.845634756e-12,3.11,1.187699171e-06,-0.009055883508,3.172996897,0.006236559066
1.341,-0.001819930342,3.128728332,0.005598101969,-0.00171023556,3.155404117,0.004363698842,1.841859998e-12,3.11,1.175010927e-06,-0.009055883508,3.172996897,0.006236559066
1.351,-0.001819930342,3.128728332,0.005598101969,-0.001710188503,3.155404566,0.004363393326,1.838307284e-12,3.11,1.16238938e-06,-0.009055883508,3.172996897,0.006236559066
1.361,-0.001819930342,3.128728332,0.005598101969,-0.001710197101,3.155405025,0.00436343455,1.83519866e-12,3.11,1.149797461e-06,-0.009055883508,3.172996897,0.006236559066
1.371,-0.001819930342,3.128728332,0.005598101969,-0.001710185411,3.155405715,0.004363347437,1.831867991e-12,3.11,1.137269871e-06,-0.009055883508,3.172996897,0.006236559066
1.381,-0.001819930342,3.128728332,0.005598101969,-0.001710187419,3.155406096,0.004363347068,1.829203455e-12,3.11,1.124773149e-06,-0.009055883508,3.172996897,0.006236559066
1.391,-0.001819930342,3.128728332,0.005598101969,-0.001864259592,3.155403164,0.004431881655,1.825650742e-12,3.11,1.112288037e-06,-0.009054634884,3.173000504,0.006234509697
1.401,-0.001819930342,3.128728332,0.005598101969,-0.001864294488,3.155403608,0.004432088508,1.822986206e-12,3.11,1.099825261e-06,-0.009054634884,3.173000504,0.006234509697
1.411,-0.001819930342,3.128728332,0.005598101969,-0.001864249628,3.155404266,0.00443179589,1.819655537e-12,3.11,1.087350484e-06,-0.009054634884,3.173000504,0.006234509697
1.421,-0.001819930342,3.128728332,0.005598101969,-0.001864257812,3.155404645,0.004431834363,1.816768957e-12,3.11,1.074852869e-06,-0.009054634884,3.173000504,0.006234509697
1.431,-0.001819930342,3.128728332,0.005598101969,-0.001864246686,3.155405094,0.004431751344,1.813882378e-12,3.11,1.062327685e-06,-0.009054634884,3.173000504,0.006234509697
1.441,-0.001819930342,3.128728332,0.005598101969,-0.001864248608,3.155405545,0.004431750626,1.811661932e-12,3.11,1.049745434e-06,-0.009054634884,3.173000504,0.006234509697
1.451,-0.001819930342,3.128728332,0.005598101969,-0.002006056236,3.155402878,0.004494354734,1.808775352e-12,3.11,1.037098217e-06,-0.0090567206,3.172996094,0.006237286886
1.461,-0.001819930342,3.128728332,0.005598101969,-0.0020060896,3.155403233,0.00449455149,1.805888772e-12,3.11,1.024373797e-06,-0.0090567206,3.172996094,0.006237286886
1.471,-0.001819930342,3.128728332,0.005598101969,-0.002006046613,3.155403752,0.004494270292,1.803224237e-12,3.11,1.011549263e-06,-0.0090567206,3.172996094,0.006237286886
